pathway	Stewart.CO10spitDNA.Project12.Integrated	Stewart.CO10stoolDNA.Project12.Integrated	Stewart.CO10swabDNA.Project12.Integrated	Stewart.CO1spitDNA.Project10	Stewart.CO1stoolDNA.Project10	Stewart.CO1swabDNA.Project10	Stewart.CO2spitDNA.Project10	Stewart.CO2stoolDNA.Project10	Stewart.CO2swabDNA.Project10	Stewart.CO3spitDNA.Project10	Stewart.CO3stoolDNA.Project10	Stewart.CO3swabDNA.Project10	Stewart.CO4spitDNA.Project10	Stewart.CO4stoolDNA.Project10	Stewart.CO4swabDNA.Project10	Stewart.CO5spitDNA.Project10	Stewart.CO5stoolDNA.Project10	Stewart.CO5swabDNA.Project10	Stewart.CO6spitDNA.Project10	Stewart.CO6stoolDNA.Project10	Stewart.CO6swabDNA.Project10	Stewart.CO7spitDNA.Project10	Stewart.CO7stoolDNA.Project10	Stewart.CO7swabDNA.Project10	Stewart.CO8spitDNA.Project10	Stewart.CO8stoolDNA.Project10	Stewart.CO8swabDNA.Project10	Stewart.CO9spitDNA.Project10	Stewart.CO9stoolDNA.Project10	Stewart.CO9swabDNA.Project10	Stewart.EC10spitDNA.Project12.Integrated	Stewart.EC10stoolDNA.Project12.Integrated	Stewart.EC10swabDNA.Project12.Integrated	Stewart.EC11spitDNA.Project12.Integrated	Stewart.EC11stoolDNA.Project12.Integrated	Stewart.EC11swabDNA.Project12.Integrated	Stewart.EC1spitDNA.Pool264	Stewart.EC1stoolDNA.Pool264	Stewart.EC1swabDNA.Pool264	Stewart.EC2spitDNA.Pool264	Stewart.EC2stoolDNA.Pool264	Stewart.EC2swabDNA.Pool264	Stewart.EC3spitDNA.Pool264	Stewart.EC3stoolDNA.Pool264	Stewart.EC3swabDNA.Pool264	Stewart.EC4spitDNA.Pool264	Stewart.EC4stoolDNA.Pool264	Stewart.EC4swabDNA.Pool264	Stewart.EC6spitDNA.Pool264	Stewart.EC6stoolDNA.Pool264	Stewart.EC6swabDNA.Pool264	Stewart.EC7spitDNA.Project10	Stewart.EC7stoolDNA.Project10	Stewart.EC7swabDNA.Project10	Stewart.EC8spitDNA.Project10	Stewart.EC8stoolDNA.Project10	Stewart.EC8swabDNA.Project10	Stewart.EC9spitDNA.Project10	Stewart.EC9stoolDNA.Project10	Stewart.EC9swabDNA.Project10	Stewart.TS10spitDNA.Project12.Integrated	Stewart.TS10stoolDNA.Project12.Integrated	Stewart.TS10swabDNA.Project12.Integrated	Stewart.TS11spitDNA.Project12.Integrated	Stewart.TS11stoolDNA.Project12.Integrated	Stewart.TS11swabDNA.Project12.Integrated	Stewart.TS12spitDNA.Project12.Integrated	Stewart.TS12stoolDNA.Project12.Integrated	Stewart.TS12swabDNA.Project12.Integrated	Stewart.TS1spitDNA.Pool264	Stewart.TS1stoolDNA.Pool264	Stewart.TS1swabDNA.Pool264	Stewart.TS2spitDNA.Pool264	Stewart.TS2stoolDNA.Pool264	Stewart.TS2swabDNA.Pool264	Stewart.TS3spitDNA.Pool264	Stewart.TS3stoolDNA.Pool264	Stewart.TS3swabDNA.Pool264	Stewart.TS4spitDNA.Pool264	Stewart.TS4stoolDNA.Pool264	Stewart.TS4swabDNA.Pool264	Stewart.TS5spitDNA.Pool264	Stewart.TS5stoolDNA.Pool264	Stewart.TS5swabDNA.Pool264	Stewart.TS8spitDNA.Project10	Stewart.TS8stoolDNA.Project10	Stewart.TS8swabDNA.Project10	Stewart.TS9spitDNA.Project12.Integrated	Stewart.TS9stoolDNA.Project12.Integrated	Stewart.TS9swabDNA.Project12.Integrated
PWY0-1533	0.0	42.36704597261250	0.0	0.0	89.72002999764420	0.0	0.0	15.417153523251900	0.0	0.0	462.19585812627400	0.0	0.0	119.70364386980000	0.0	0.0	168.22808182478400	0.0	0.0	321.5927455079700	0.0	0.0	193.59550772011100	0.0	0.0	0.0	0.0	0.0	411.02981030963900	0.0	0.0	531.8554182117730	0.0	0.0	623.3184827129110	0.0	0.0	10.657529523501600	0.0	0.0	5.141342280868790	0.0	0.0	69.89764224883240	0.0	0.0	12.480156025652900	0.0	0.0	256.7239452871050	0.0	52.04960801161640	115.80806418812700	0.0	20.43096121532580	42.54151024732830	47.560715950364600	0.0	33.625587289353900	5.514756427465150	0.0	61.39467652311020	0.0	0.0	0.0	0.0	0.0	54.365697360280200	0.0	0.0	20.51049123673170	0.0	10.79587377940160	0.0	0.0	0.0	30.748875275820600	0.0	0.0	26.495493876293400	0.0	43.32318688911250	190.58867693350500	0.0	0.0	0.0	2.997810666433140	0.0	22.226512563142700	0.0
PWY0-1586	12039.59144429880	12642.550391424100	13091.537156873300	14371.13334748600	27626.30552642320	10443.9340239364	10977.190465259900	12551.179740470400	15570.546283396800	11007.580584146000	20285.846047927700	23868.1345253496	17334.531099194000	13504.30888267030	4056.4805381190700	12834.381225240800	18580.543238431200	8871.275906706360	12645.581438600100	19236.37362909940	17746.252221531000	10845.144183172000	17197.00322162230	18194.560177385500	11629.395423679200	22259.77016315100	10786.357975076700	19827.49292850060	22560.59703030420	15398.972313012700	9629.63697308349	16631.64326813410	11306.581410922100	10620.758681984500	21948.468215390300	6916.0089845430900	14885.044111729600	12433.21611270840	6155.362832710720	8484.745376155760	14146.430658658700	13609.13946685240	11919.48323343660	15433.714013897200	21559.627507626600	13357.270633834400	17399.32149633010	5918.293116610650	12408.912669040900	15000.966680623300	6987.002861485800	36573.469174303100	19023.24851278240	11042.540483697000	10053.735207969400	16613.055732845700	28992.192669748600	13733.419752735	17388.432287073100	8796.655819558340	9391.092113144000	11968.055430166400	11850.720680838500	14328.303301921600	15725.002274073800	9325.546058360610	8692.884189374120	7922.472490490220	8505.309494425130	4898.438625906260	4473.292239721500	4742.729575297990	5527.193661862600	4962.292358137180	5093.4144230329200	7302.3988818884300	21631.84155873620	4734.095935230230	12386.8918714595	7056.445876766080	8228.829350660760	7660.022323056250	13967.311649172000	6887.017291829210	14830.530691575600	17826.46625042950	5058.53933145678	7930.877129167030	7169.599695024150	6611.328706306830
PWY0-162	13687.557756676800	4326.904593632110	9404.765830241910	19763.097016391000	11309.61641334120	12655.11792849730	21831.31610508920	10771.928336561000	12318.70633257340	16993.100344819300	10786.768462664300	18106.671890881200	18364.186615145200	6297.50647265225	4769.873143033320	23705.005931711400	12119.212911326900	14846.270418225500	20698.42466084070	7682.93645315832	12725.998140752000	21645.051197374400	8638.266940656940	15041.428074689000	25133.97873033400	12591.928905262100	13478.402489111400	25188.191610314400	11386.19008885990	18164.855025984200	10635.741381909400	9873.396996184160	10293.504547041800	13743.56727466060	12212.67590863610	9184.105636772740	19206.40932908800	8681.408219226870	6831.452819117840	13829.180166365800	13170.209172254900	12381.747834886900	13552.676832837900	11593.52492534680	8978.328430214040	17163.93704220610	5315.367615336140	6363.576466136470	16582.107681047200	5261.810929190420	10320.778280247800	58079.670246590400	6392.533947092350	13608.202219672600	19668.453230000600	5590.350307752130	32085.22455376210	17546.70229468810	9344.19281956404	10594.976057766300	14953.322286856600	3928.5722604722900	11067.633391416200	16208.56900335180	10492.377448235700	8788.42622723922	12148.042737428100	4172.138317714410	7737.762700976320	11468.503115790500	1772.1048541076000	7484.383931170240	8543.28693450098	2956.8086615464500	4596.269955348730	14670.206124139000	6517.193195066480	3963.8355303444700	12831.614497449500	3793.851354773780	11050.94660537200	12604.279246242900	5378.428815913860	8301.033953732380	23369.91339975690	8118.69906354522	6237.940475560200	12578.96492312520	2183.9886960095700	8400.543930736050
PWY0-166	11956.839583328400	3758.055311927510	11145.72110991820	18637.975478879600	9620.026797578520	11803.002798080800	19434.200569131500	7925.8193463868	11272.544561586800	14270.078541888300	9229.917601650280	15521.086179193400	15375.888557998900	5529.789364434010	4141.96378123838	20324.300055855500	10177.693538956500	14079.839592844700	19030.792136781800	6690.477124853300	15439.332624906800	20074.61086464820	7504.331784840170	16550.741072804400	20478.02189609800	10322.376548763200	12789.739024796600	22960.823797062100	10072.601408802500	16445.22401208960	8965.149065375520	7715.215981241270	8032.2983180425	12202.018406029300	10046.414377754100	8244.84126735603	16225.420733889100	6660.457354472130	7049.854434534870	12964.130727258900	10056.78880951380	13270.262644012300	13944.617537445500	9438.157824537190	17486.7575774473	15654.372717131100	4873.816708204810	5617.270563255800	13477.323932047800	4295.779188927170	9219.56248273989	50026.51529977460	5471.975257658420	12345.65104265560	16808.761562442400	4882.826872179840	29282.697276657800	15476.280970221200	7175.548748957770	9747.280876788900	13374.817520944800	3505.9410204345600	11224.091114398700	13737.327550348800	7317.805470485440	7980.565585764280	10768.49941296190	3664.951951091540	7197.316385234350	8671.782862235990	1545.1455615249000	6110.088546144490	7003.591282384910	2433.5189886735300	4171.552757185620	12583.772714957500	5726.020472517760	3825.527172039960	12217.24379283190	3059.524628119370	10334.312544265100	11199.808090245600	4850.817273612960	7592.264901617020	19847.84204380060	6990.622740459080	5949.212945405160	10700.507154169400	1945.187784990900	7612.705636595960
PWY0-321	1061.4820807828900	0.0	522.9681479526470	438.879950709286	1.6839761659084600	557.3444919457390	449.8099088810910	0.0	104.96758236234400	1090.9958708338300	2.8071929493641300	1381.6081202492100	290.3765799499690	8.54889890314884	313.8178500167380	382.341133147993	0.0	436.27501336041600	724.6039285192630	0.0	759.6692627485910	833.8663870603770	0.0	1049.511190382400	471.0156809932900	0.0	509.5902143152050	124.73529611696100	0.0	345.94795206350300	457.22396055196000	18.696413780517900	493.1148095486330	622.8986819923930	0.0	415.8838613551640	266.90628774662800	8.687205084956280	209.8397758892480	810.365869460299	0.0	581.3670515612640	430.846751735729	0.0	233.82800269881200	8.866301652077750	2.47242582333011	183.59609530268100	327.91719003947200	24.20686961726270	13.35636563310120	2354.9163441467900	0.0	435.0245970270370	789.5685259146120	0.0	2582.9730682122400	373.74215487401300	0.0	507.744296486027	548.0427899589780	0.0	665.7863330102700	297.5916652313910	0.0	1207.8672681768600	374.67165289692000	0.0	652.5098948894870	41.617244379097900	0.0	165.26753970001900	148.29679523006900	0.0	383.7250999910100	141.47599869655000	0.0	54.24801636599580	215.32879269030400	0.0	657.4320021107020	396.3876381714560	0.0	470.1436355094950	463.5236268744240	0.0	274.0879248876860	70.43121043194160	0.0	170.80925051513100
PWY0-41	386.91117891852600	0.0	97.8384092968903	692.849329360285	2.2477946893832400	1199.7284679573400	214.61912208978800	53.43171881853370	209.98353085476500	683.1265632886880	70.73664814155060	3314.8800824625100	198.2443491536650	9.692654665075410	136.50438181135700	250.4108606891450	29.742331609310200	139.84793293905000	388.0547890578290	33.274501026477200	348.72145623877500	184.12284603244600	68.04084022814390	198.0730003466090	277.77615525672500	0.0	244.90952949238900	359.74510667457000	0.0	576.291210159802	107.0986048607460	88.6844147541357	151.69805416373500	131.1803904450880	16.608784783635400	354.2105862957340	364.82780461352800	10.896411108414900	224.3130952922640	831.7319817910390	0.0	1419.394341584230	391.58348198304	0.0	238.82296582808600	74.61275628116740	3.6488085334196800	129.44965642392900	234.2587442474310	153.28891328440200	1528.700160515670	1237.3321645461800	58.94869323560980	237.99654843061100	428.6321599217510	8.869353304677170	1521.9948743858200	1018.1208759925700	35.6189500665334	250.08948355087400	446.69549537480500	0.0	646.3209943385560	615.9698101396510	35.35272561728850	479.9103566565020	791.7557737228780	0.0	247.2169971237570	80.42523416642910	0.0	130.88387663708700	630.9429613878050	0.0	49.23417230320470	398.0436987829830	0.0	113.81320911476000	1193.7443860015300	42.58881432126510	495.3810269505570	578.6794747477660	14.772582368783300	717.3642509209430	139.79472781661500	0.0	141.46533599909200	420.4188068742000	0.0	256.1256067254680
PWY0-42	380.79881021745300	0.0	127.49735919917800	372.85718477289300	0.7500000000000000	280.5554702824500	954.566952557567	0.0	578.0852914592300	231.960765675736	14.661654135338300	291.8742901312230	376.27903202107600	3.518041237113400	172.72837214442100	874.6052676787570	0.0	4080.0476095603000	1151.0323637432900	0.0	1165.4387821673300	1257.0502634089700	11.181832737245900	1716.4189877396000	402.4426386454540	0.0	608.7492724163250	388.53115214507900	52.0	440.8926117644080	158.4788568004320	66.5	38.67714715275230	175.042603541677	0.0	347.30569756242100	665.7398857914110	4.0	222.36022215374000	3317.698630003070	0.0	458.4327253071920	488.78315638321400	0.0	96.30272751103860	0.0	1.25	149.46773682146800	411.34497231070700	18.5	1190.7339901477800	877.2743123380190	0.0	239.8650614052320	1332.7087480669700	0.0	7052.826117467880	185.4212756397900	0.0	116.04860227772100	596.6195090975700	0.0	652.97135742509	62.78521760399080	87.95604395604400	35.14667187487970	42.610048637540100	0.0	0.0	220.06521234467700	0.0	68.90002959581000	37.33314092099190	0.0	0.0	174.66577756574000	0.0	7.362204724409450	250.56674454530300	0.0	237.85424604912600	791.4707752444680	0.0	382.844249137458	431.71885585842800	0.0	82.31931369369870	189.95083795602700	0.0	177.54056870366900
PWY0-781	12326.557230769300	4426.948411790940	7021.083141859510	15827.429477965200	11878.64621002380	10191.733174151200	17085.82700285070	3930.702817193830	6707.563059353070	13247.00254737880	11368.166759872400	13330.569337700200	15040.337532352400	6984.2408298198100	3936.4199276381500	17443.294894582400	12451.632466891700	12563.990049498700	16399.544231826000	6426.771263821930	10609.170956857000	17560.184614420900	7527.572716102080	12400.42212867660	15798.991712361800	9268.71285696438	10808.429534563200	21304.340700400300	9308.283803169210	15780.755620295200	7539.530577532960	8556.854849689280	7419.3375863827800	11082.067474804800	5376.176212226140	6246.483501681850	13893.129736346700	2891.5881680956000	5878.13301854815	11763.376089308000	9891.31902257041	9629.08240837047	10651.153372278600	8775.039523796110	6797.438590373400	11088.709436688000	5456.912883341550	5310.013448667840	12052.427047639200	5766.885910559680	6421.565030228770	46584.86166585650	6029.057348036410	11240.555194044000	15260.960636180800	4521.8498784551700	25997.185798227300	12408.965077543800	10297.474474527400	7363.435223056910	11327.166273842700	4502.348909684560	8733.333567047390	12984.781092791900	5953.889761183880	6355.583326090100	9609.841725858740	3991.4716011601200	5066.921649908350	5994.349075564450	1041.6696730666400	4977.697629173860	6540.180191075300	2639.478121111520	2871.129855164480	10398.484842782600	3567.6354874926100	1404.037545773020	10899.271573499300	3171.2980995139400	8659.69271421412	9476.067914344090	6028.21159825293	6501.169721755180	16616.800022707700	6680.2354650959900	5076.62626611303	9228.442334205610	1599.4870509970900	5699.763227065080
PWY0-845	2511.6263131581200	1860.335138536960	1841.5814043656500	7439.5625721941700	3942.0734065627400	3790.733890246220	8660.565919332620	7546.926495574220	1149.240108923350	2019.413206099190	5282.050974303580	61.26105311360350	4273.5551167932300	4720.060059135280	1230.1261132530000	8375.158240946730	5021.792501794440	4781.807999944310	9108.70043235388	457.42653463146500	4271.433883679470	9331.721573288820	9818.575071208760	4999.526998320870	8304.90566919222	3068.5992737268200	4243.201143720020	192.73126257919600	5855.879192705630	750.5399953866760	1729.1674894780000	4024.8394277910700	1779.2375064230900	2565.5678886887100	4688.12187472881	3691.4850429135500	2093.1330506910200	2903.6483489789400	881.8298028680130	5522.659162249860	7830.376741141070	5860.256591533710	3110.2925868113100	1483.4667556070600	1766.3815823840500	89.8610507579164	956.9114032590150	896.2529000738910	3527.6855979384100	2178.186688448870	3969.838377563460	19463.16439616620	4357.840548393700	5546.285370497420	8049.346877890160	2309.043573714100	11502.110774052700	3101.2717808116300	4176.04827002854	1068.9988076468800	5049.315683841640	649.1865026241100	3187.2901255847300	2315.404629647770	2597.314066995680	743.7286204684880	2125.7998321340800	995.3292839984500	952.0127378873530	2738.3666875732100	227.78030484129800	1063.895087464920	1859.461403556030	989.3443606579790	43.15034785517240	5710.265260606950	2550.0209371358100	233.70898984883100	1780.8275134079400	1548.9970145835700	1606.0246422089000	4968.321026613950	1585.3860209166500	1787.140155401790	7753.4918905788900	4052.165187802000	1403.5154981807000	3725.6317018659800	337.4522041990990	2344.692343212920
PWY0-862	7055.688174655340	927.8092776727000	12288.561011374800	20320.97649135460	4880.390851160960	11204.397789756200	20784.38129725270	10601.194224512900	11383.082680285100	11256.821553498800	3011.6240160241700	11743.8455261256	13577.573040315000	1752.3929563163900	3314.4277017471200	16838.086538681200	4562.98498408619	11511.603526639000	17842.818002384300	6592.269369138790	16927.193795132400	18971.279768084200	3599.8116810755400	17339.057521495900	15391.460925344400	4551.711752017770	12583.398573223600	21514.568102033700	10803.007754322900	14798.756609412100	7914.61631595465	3132.0082654196700	5480.703710327920	9894.117887469450	2473.2837789056900	6645.418402353450	15218.945174534200	6207.5846537914400	7211.524846970620	10241.319195272900	9174.049062024210	13171.873412991600	18044.956122444800	1514.495686448150	20827.098555393800	16478.83396494620	2666.637930553440	5076.666895065150	11624.19494415230	1798.058191242960	7993.279711203240	37168.43617873330	2339.4327961168800	12729.748323883800	14154.12716482510	2334.3537961115	22661.368425812000	14133.331101132800	2357.7598412456900	10062.581580801700	11870.536974239600	9910.497837437430	10778.80961817840	10518.036247738400	1868.8213233929600	7188.422347553560	8789.83158502992	5593.087455876240	6581.629189426870	11747.472913012700	4835.493865045600	5571.534362178270	5788.859412681290	4744.669565599520	4500.0472694419200	11113.055055475700	5823.27371111638	3911.824512958930	12523.049331346000	1898.6294283607700	11736.344948286800	10612.367092105000	4726.358568295610	7335.910898335150	16641.419919671100	6279.931886421150	6379.073785912650	9133.747375707750	6757.069496805700	6876.196180811680
PWY1G-0	3267.6483501534700	436.37213108746900	479.7074251241990	313.5258420587380	1083.1318711013200	564.2758855035870	732.9964032898480	16.238466116316100	26.681387559808600	2493.6550253490800	1434.203407547540	4507.413285932540	546.2106818637050	822.1175452210280	1121.0370329653800	1301.1319853338300	1990.871451933340	303.29969754320200	823.6875511537540	0.0	588.4183662851200	440.9484024369080	372.1951347883190	463.04142066366400	437.20584766760100	542.3979921901180	1273.0958519162500	3350.767250940120	533.7289922463940	3691.5510411069300	474.43754072419300	903.5055871359600	1619.5498084291200	2246.644300526200	3.7494262592716500	721.0370227954760	1974.5400340050000	0.0	985.1465280356480	852.7999659921780	1910.1862512046700	562.3932399806860	451.45743364597900	385.8587264403040	397.5185454545460	630.8618969585740	22.373709025595000	1219.7483408966800	343.7388530195680	667.7295875734540	3.7468182589513000	7124.804141945390	225.90881846832000	1609.1560513913500	503.45569894805300	205.81823548385100	773.7963941558000	2234.024073015180	1695.4879270905900	610.1153313465160	756.5226115118510	21.216388720380200	750.9588167200080	4893.177910294390	804.749983195138	1821.8939252545400	1809.1332061153300	306.94602941946300	1140.7508596815900	24.979289205533900	0.0	239.23389336295500	672.2782932908820	323.18343191056400	174.89274336283200	83.50499934506400	66.95919881305640	24.067164179104500	2226.5569327919400	435.55523465704000	799.3682937759860	404.91730481129800	243.736470776878	730.1514769392420	893.4385977034190	29.923053905014300	364.3451750476860	919.9895301604670	18.714461174544000	358.907618860124
PWY490-3	3278.5111478762900	1943.2685100125200	539.5152321421290	3077.8762496391100	6742.7295204724100	2298.7192893772300	3648.225718530530	3125.1362664121500	147.9218549562420	4474.167392990030	8744.61130854941	1645.7787872130200	5722.1860245212100	5554.645925955520	695.8752111861270	5408.22780541032	10331.184138552200	669.9854596667300	3294.237740814920	5267.361740492930	866.8396007495530	3536.362392225430	7264.0157920134300	978.6000578305650	5813.964442224290	10928.116336923400	3381.4745008058100	10559.196495365000	7785.800977686400	6047.4826433623100	1380.2737220093500	1221.0138366562800	617.0984540522570	4588.256966807930	4344.910553029480	863.5512535285790	9574.766318352030	3921.5080819166700	2081.3660357961400	1479.8962486253900	7098.448352097310	1075.0635107035200	955.5195883032080	10811.923154226000	165.98406337465500	7311.960491476490	7055.159805323050	1863.1373744956400	5367.232757232280	608.4121871464970	3108.713601564870	13769.315657237500	3277.660502546070	932.6419017366350	2990.544784896610	5379.3798654444100	1708.4693503205100	8291.37478515432	4954.665251356900	2910.263884425160	2917.9185063225100	3981.025474696090	786.871261318278	5919.972298977370	2298.551448978410	1436.921354646570	4001.7202748287800	5379.14415909332	652.9526512699090	2835.3483414418200	1678.9228791224500	2612.5321595264	3177.7206028358700	2525.0236294593300	940.2819150995490	4526.515380391920	6709.768636464780	96.663896145017	2914.885905302310	1980.5809157449400	4909.222774718880	3510.776535706530	4490.43819728533	1681.1460644397500	7793.360061352300	7184.850285860330	1943.7592279730300	4462.91570801205	2395.607153673660	1697.099916521150
PWY4FS-7	17331.815407184400	11962.358144104800	12937.446424245100	22213.639656054500	29347.660279019100	14446.008173433100	26325.79263274770	16025.268364368400	12855.17177759830	16042.669978892700	25879.085662843600	21628.092540207800	17725.475442026700	17920.376191599500	5264.140377157930	23931.024146918700	26315.151517958100	18713.18353148510	23283.131110482800	21114.220062343400	18052.565717924200	27245.87971696440	25894.014125840800	19838.287813037600	21415.001072566400	25950.609454115200	15085.588791029600	25846.783905013500	26759.448530036600	20260.981770613000	10231.762923943900	16778.22412464850	10778.018053270400	13395.342157278000	24072.441820993400	10190.145384576000	14673.44355841080	14930.092384422600	8384.956621175000	17374.858672670600	19969.759667447600	16994.858002265500	19239.859891084100	22243.04978694630	22228.99905492950	11073.596707280900	19470.54412100480	6822.724161664420	15632.181281851900	13155.434905683700	9413.665554680270	66454.94782776260	20697.578109288100	17281.339463450700	21886.79074924100	18252.176176150600	37761.359291726	15706.53057356840	19383.712899481300	9848.177342123020	14195.836106853000	15811.85911859600	13346.186478421100	15907.292235247300	12852.812394330900	9206.124796349020	12581.980594166500	12338.936683856400	8293.449145320990	8526.986954267000	6584.8916986508100	5675.73284366126	8358.830265221700	7281.12300097375	4430.330864741180	13547.082033946300	22923.431081868800	3964.811375797030	15315.833928439300	7774.813005783980	10190.762798595000	12708.204455304000	16254.718446500000	9111.990055308600	21702.166326895500	22252.046554177400	6671.398799721140	11054.859482868900	9281.28619363777	8206.062871732970
