pathway																											
#OTU ID	E1	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S14	S2	S3	S5	S6	S8	S9
K03809	85.0	0.0	0.0	16.0	236.0	157.0	77.0	0.0	365.0	322.0	371.0	221.0	176.0	204.0	51.0	38.0	123.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K03810	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03811	8.0	0.0	0.0	0.0	17.0	36.5	30.5	0.0	80.0	28.0	46.5	16.0	9.75	4.0	0.0	17.75	50.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03816	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K03820	206.0	0.0	0.0	16.0	455.0	400.0	175.5	0.0	673.5	665.0	729.0	460.0	393.75	418.0	102.0	88.25	282.0	740.5	0.0	0.0	114.0	92.0	2.0	0.0	6.0	0.0	0.0
K03821	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	26.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03822	77.0	0.0	0.0	0.0	219.0	157.0	77.0	0.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K03823	8.0	46.0	25.0	53.0	17.0	11.5	12.5	8.0	73.0	35.0	84.5	40.0	17.75	10.0	0.0	6.75	22.0	27.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K03824	99.0	0.0	0.0	0.0	219.0	188.0	77.0	0.0	292.0	315.0	316.0	206.0	188.0	204.0	51.0	38.0	123.0	354.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K03831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03832	0.0	102.0	50.0	74.0	0.0	0.0	0.0	8.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K03833	22.0	0.0	0.0	16.0	0.0	31.0	0.0	0.0	16.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K03835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	9.75	4.0	0.0	6.75	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03855	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K03856	22.0	46.0	25.0	37.0	0.0	31.0	0.0	8.0	0.0	7.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	6.0	12.0	0.0	25.0	0.0	0.0	12.0	0.0	0.0
K03862	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03885	214.0	12.0	0.0	32.0	472.0	400.0	175.5	0.0	736.5	658.0	792.0	481.0	401.75	418.0	102.0	88.25	282.0	767.5	6.0	0.0	114.0	92.0	2.0	0.0	6.0	0.0	0.0
K03889	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	235.0	205.75	208.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K03890	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	235.0	205.75	208.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K03891	129.0	0.0	0.0	16.0	236.0	243.0	98.5	0.0	371.5	343.0	421.0	241.0	225.75	208.0	51.0	50.25	159.0	392.5	0.0	0.0	57.0	71.0	1.0	0.0	0.0	0.0	0.0
K03892	286.0	80.0	50.0	122.0	472.0	400.0	175.5	24.0	752.5	658.0	861.5	483.0	419.5	416.0	102.0	95.0	289.0	794.5	6.0	36.0	114.0	92.0	2.0	0.0	30.0	0.0	0.0
K03893	85.0	0.0	0.0	0.0	236.0	157.0	77.0	0.0	339.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K03897	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K03918	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K03919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	9.75	4.0	0.0	6.75	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03921	8.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03924	343.0	0.0	0.0	48.0	708.0	606.5	243.5	0.0	1075.0	973.0	1160.0	744.0	608.0	630.0	153.0	114.0	384.0	1149.0	0.0	0.0	171.0	163.0	3.0	0.0	6.0	0.0	0.0
K03925	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K03926	143.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	365.0	322.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K03928	30.0	12.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	6.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
K03929	107.0	0.0	0.0	32.0	236.0	223.5	111.0	0.0	387.5	371.0	491.0	256.0	213.75	208.0	51.0	50.25	174.0	413.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K03932	0.0	0.0	0.0	0.0	0.0	25.0	18.0	0.0	33.0	0.0	31.5	16.0	9.75	4.0	0.0	17.75	35.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03933	85.0	0.0	0.0	16.0	236.0	157.0	77.0	0.0	355.0	315.0	371.0	221.0	176.0	204.0	51.0	38.0	123.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K03969	30.0	0.0	0.0	0.0	17.0	31.0	0.0	0.0	47.0	7.0	8.0	25.0	20.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K03972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03973	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03975	162.0	0.0	0.0	32.0	455.0	326.5	163.0	0.0	689.5	637.0	761.0	450.0	361.75	412.0	102.0	88.25	267.0	755.5	0.0	0.0	114.0	42.0	2.0	0.0	0.0	0.0	0.0
K03976	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K03977	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K03978	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K03979	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K03980	137.0	0.0	0.0	16.0	253.0	243.0	98.5	0.0	428.5	350.0	421.0	260.0	225.75	214.0	51.0	50.25	159.0	392.5	0.0	0.0	57.0	71.0	1.0	0.0	6.0	0.0	0.0
K03981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	19.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	19.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04040	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K04041	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04042	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04043	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04047	107.0	46.0	25.0	53.0	236.0	188.0	77.0	0.0	365.0	315.0	385.5	246.0	205.75	214.0	51.0	44.75	130.0	381.0	6.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K04061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04063	107.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K04066	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04068	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04069	72.0	46.0	25.0	37.0	0.0	24.0	21.5	8.0	16.5	35.0	40.5	27.0	19.5	14.0	0.0	19.0	43.0	5.5	6.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K04072	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04073	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04074	0.0	12.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K04075	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04076	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04077	214.0	46.0	25.0	69.0	472.0	424.0	197.0	8.0	753.0	693.0	826.0	508.0	411.5	428.0	102.0	100.5	318.0	773.0	6.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
K04078	214.0	46.0	25.0	69.0	472.0	400.0	175.5	8.0	736.5	665.0	792.0	500.0	401.75	424.0	102.0	88.25	282.0	767.5	6.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
K04079	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	26.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04083	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04085	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	10.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K04086	0.0	34.0	25.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04091	30.0	0.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K04092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	19.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04093	121.0	0.0	0.0	16.0	236.0	181.0	98.5	0.0	371.5	343.0	405.0	229.0	185.75	208.0	51.0	50.25	159.0	380.5	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K04094	77.0	34.0	25.0	37.0	219.0	157.0	77.0	8.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	12.0	57.0	21.0	1.0	0.0	6.0	0.0	0.0
K04096	206.0	80.0	25.0	53.0	455.0	400.0	175.5	8.0	673.5	665.0	729.0	460.0	393.75	418.0	102.0	88.25	282.0	740.5	6.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
K04343	30.0	0.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K04477	107.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K04483	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04484	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04485	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04486	0.0	34.0	25.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04487	231.0	24.0	0.0	16.0	253.0	274.0	98.5	0.0	428.5	350.0	429.0	266.0	245.75	214.0	51.0	50.25	159.0	398.5	12.0	0.0	57.0	96.0	1.0	0.0	6.0	0.0	0.0
K04488	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04516	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04517	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04518	143.0	0.0	0.0	16.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K04561	0.0	34.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04564	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04565	85.0	0.0	0.0	16.0	236.0	168.5	89.5	0.0	365.0	343.0	392.5	221.0	185.75	208.0	51.0	44.75	145.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K04566	113.0	0.0	0.0	0.0	219.0	157.0	77.0	0.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K04567	30.0	46.0	25.0	53.0	17.0	55.0	21.5	8.0	89.5	35.0	111.5	54.0	47.5	14.0	0.0	19.0	43.0	38.5	6.0	12.0	0.0	25.0	0.0	0.0	12.0	0.0	0.0
K04651	36.0	34.0	25.0	37.0	0.0	23.0	25.0	8.0	0.0	56.0	43.0	0.0	19.5	8.0	0.0	13.5	44.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04652	36.0	34.0	25.0	37.0	0.0	11.5	12.5	8.0	0.0	28.0	21.5	0.0	9.75	4.0	0.0	6.75	22.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04653	44.0	34.0	25.0	53.0	17.0	23.0	25.0	8.0	63.0	56.0	106.0	21.0	27.5	8.0	0.0	13.5	44.0	27.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04654	44.0	34.0	25.0	53.0	17.0	11.5	12.5	8.0	63.0	28.0	84.5	21.0	17.75	4.0	0.0	6.75	22.0	27.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04655	44.0	34.0	25.0	53.0	17.0	11.5	12.5	8.0	63.0	28.0	84.5	21.0	17.75	4.0	0.0	6.75	22.0	27.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04656	44.0	34.0	25.0	53.0	17.0	11.5	12.5	8.0	63.0	28.0	84.5	21.0	17.75	4.0	0.0	6.75	22.0	27.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04719	77.0	0.0	0.0	16.0	219.0	157.0	77.0	0.0	308.0	315.0	371.0	221.0	176.0	204.0	51.0	38.0	123.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K04720	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04744	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K04749	30.0	0.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
K04750	151.0	0.0	0.0	16.0	236.0	261.5	89.5	0.0	355.0	343.0	416.5	239.0	245.75	208.0	51.0	44.75	145.0	393.0	0.0	0.0	57.0	96.0	1.0	0.0	0.0	0.0	0.0
K04751	179.0	0.0	0.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K04752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04756	8.0	0.0	0.0	0.0	17.0	24.0	21.5	0.0	63.5	28.0	34.0	8.0	9.75	4.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04757	115.0	0.0	0.0	32.0	253.0	188.0	77.0	0.0	418.0	315.0	442.0	248.0	204.0	204.0	51.0	38.0	123.0	408.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K04758	36.0	46.0	25.0	37.0	0.0	12.5	9.0	8.0	16.5	7.0	12.5	27.0	0.0	6.0	0.0	5.5	14.0	5.5	6.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K04759	36.0	80.0	25.0	37.0	0.0	24.0	21.5	8.0	26.5	35.0	27.5	27.0	0.0	6.0	0.0	5.5	29.0	5.5	6.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K04760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04761	0.0	34.0	25.0	0.0	0.0	24.0	21.5	0.0	26.5	35.0	34.0	8.0	9.75	4.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04762	8.0	0.0	0.0	0.0	17.0	24.0	21.5	0.0	73.5	35.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04763	143.0	12.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K04764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04767	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
